file_name,source_path,input_path,processed_path,prompt_path,page_number,asset_type,width,height,caption,prompt
_page_25_Picture_6.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_25_Picture_6.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_25_Picture_6.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_25_Picture_6.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_25_Picture_6.txt,25,picture,618,549,Рис. 3.6. Змішане завдання.,"Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. If the source is a scanned physical sketch, convert it into a modern textbook illustration while preserving all annotations. Caption/context: Рис. 3.6. Змішане завдання."
_page_264_Picture_9.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_264_Picture_9.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_264_Picture_9.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_264_Picture_9.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_264_Picture_9.txt,264,picture,480,482,,"Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. If the source is a scanned physical sketch, convert it into a modern textbook illustration while preserving all annotations."
_page_265_Figure_9.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_265_Figure_9.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_265_Figure_9.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_265_Figure_9.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_265_Figure_9.txt,265,figure,822,267,,"Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook."
_page_267_Figure_9.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_267_Figure_9.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_267_Figure_9.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_267_Figure_9.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_267_Figure_9.txt,267,figure,575,336,,"Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook."
_page_268_Figure_12.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_268_Figure_12.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_268_Figure_12.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_268_Figure_12.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_268_Figure_12.txt,268,figure,477,238,,"Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook."
_page_269_Figure_5.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_269_Figure_5.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_269_Figure_5.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_269_Figure_5.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_269_Figure_5.txt,269,figure,676,240,,"Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook."
_page_26_Figure_9.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_26_Figure_9.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_26_Figure_9.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_26_Figure_9.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_26_Figure_9.txt,26,figure,797,472,". 3.7. Типові граничні умови для задачі дифузії в квадраті: a — кількість тепла, $f_1(t)$ проходить через межу; b — термоізольована межа; a — це навколишня температура Равії $10^{\circ}$ C; z — температура підтримується рівною $10^{\circ}$ C.","Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook. Caption/context: . 3.7. Типові граничні умови для задачі дифузії в квадраті: a — кількість тепла, $f_1(t)$ проходить через межу; b — термоізольована межа; a — це навколишня температура Равії $10^{\circ}$ C; z — температура підтримується рівною $10^{\circ}$ C."
_page_273_Figure_15.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_273_Figure_15.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_273_Figure_15.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_273_Figure_15.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_273_Figure_15.txt,273,figure,784,343,"РИС 36 2 Потенциал точечного заряда в двумерном случае. $ \alpha $ — работа, необходимая для перемещения единичного заряда из A в B","Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook. Caption/context: РИС 36 2 Потенциал точечного заряда в двумерном случае. $ \alpha $ — работа, необходимая для перемещения единичного заряда из A в B"
_page_273_Picture_10.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_273_Picture_10.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_273_Picture_10.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_273_Picture_10.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_273_Picture_10.txt,273,picture,322,315,36 1 Радиальный поток тепла от точечного источника; a —тепло выделяется в начале координат.,"Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. If the source is a scanned physical sketch, convert it into a modern textbook illustration while preserving all annotations. Caption/context: 36 1 Радиальный поток тепла от точечного источника; a —тепло выделяется в начале координат."
_page_275_Picture_11.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_275_Picture_11.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_275_Picture_11.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_275_Picture_11.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_275_Picture_11.txt,275,picture,383,283,"Единичная окружность РИС. 36 3. Функція Гряна 6 (г. 0. р, ф) точечного источника, расположенного в точке (р, ф).","Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. If the source is a scanned physical sketch, convert it into a modern textbook illustration while preserving all annotations. Caption/context: Единичная окружность РИС. 36 3. Функція Гряна 6 (г. 0. р, ф) точечного источника, расположенного в точке (р, ф)."
_page_276_Picture_3.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_276_Picture_3.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_276_Picture_3.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_276_Picture_3.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_276_Picture_3.txt,276,picture,732,444,". 36 4. Потенциал поля, образованного двумя противоположно заряженными частицами; a, b— линии (окружности) постоянного потенциала.","Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. If the source is a scanned physical sketch, convert it into a modern textbook illustration while preserving all annotations. Caption/context: . 36 4. Потенциал поля, образованного двумя противоположно заряженными частицами; a, b— линии (окружности) постоянного потенциала."
_page_276_Picture_5.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_276_Picture_5.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_276_Picture_5.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_276_Picture_5.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_276_Picture_5.txt,276,picture,759,297,**РИС.** 36.5. Заряды Q в $ \overline{Q} $ дают постоянный потенциал на окружности r=1.,"Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. If the source is a scanned physical sketch, convert it into a modern textbook illustration while preserving all annotations. Caption/context: **РИС.** 36.5. Заряды Q в $ \overline{Q} $ дают постоянный потенциал на окружности r=1."
_page_278_Figure_11.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_278_Figure_11.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_278_Figure_11.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_278_Figure_11.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_278_Figure_11.txt,278,figure,522,433,"УКАЗАНИЕ. Якщо отрицательный заряд поместить в точку $ \overline{Q} = (\xi,  -\eta) $ , то ясво, що полный потенциал на линии y = 0 буде дорівнює нулю. Отже, функція Грина буде совпадать с потенциалом цих двух зарядов.","Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook. Caption/context: УКАЗАНИЕ. Якщо отрицательный заряд поместить в точку $ \overline{Q} = (\xi,  -\eta) $ , то ясво, що полный потенциал на линии y = 0 буде дорівнює нулю. Отже, функція Грина буде совпадать с потенциалом цих двух зарядов."
_page_282_Figure_5.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_282_Figure_5.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_282_Figure_5.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_282_Figure_5.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_282_Figure_5.txt,282,figure,845,403,Рис. 37.1 Сетка для задачи Дирихле внутри квадрата.,"Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook. Caption/context: Рис. 37.1 Сетка для задачи Дирихле внутри квадрата."
_page_285_Figure_8.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_285_Figure_8.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_285_Figure_8.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_285_Figure_8.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_285_Figure_8.txt,285,figure,551,466,,"Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook."
_page_288_Figure_3.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_288_Figure_3.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_288_Figure_3.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_288_Figure_3.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_288_Figure_3.txt,288,figure,643,418,,"Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook."
_page_290_Figure_3.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_290_Figure_3.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_290_Figure_3.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_290_Figure_3.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_290_Figure_3.txt,290,figure,619,414,"Рис. 38.2. Иллюстрация явной разностной схемы: n— число узлов сетки вдоль оси $ x;\ m $ — число узлов сетки вдоль оси $ y;\ h=1/(m-1),\ k=T/(m-1) $ могут счигать их промежуточным звеном между вычислительными алгоритмами и подробными программами для ЭВМ. Блок-схемы дают строгое описание процесса вычислений.","Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook. Caption/context: Рис. 38.2. Иллюстрация явной разностной схемы: n— число узлов сетки вдоль оси $ x;\ m $ — число узлов сетки вдоль оси $ y;\ h=1/(m-1),\ k=T/(m-1) $ могут счигать их промежуточным звеном между вычислительными алгоритмами и подробными программами для ЭВМ. Блок-схемы дают строгое описание процесса вычислений."
_page_291_Figure_4.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_291_Figure_4.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_291_Figure_4.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_291_Figure_4.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_291_Figure_4.txt,291,figure,851,922,. 38.3. Алгоритм розв'язки задачи по явной схеме.,"Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook. Caption/context: . 38.3. Алгоритм розв'язки задачи по явной схеме."
_page_292_Figure_6.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_292_Figure_6.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_292_Figure_6.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_292_Figure_6.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_292_Figure_6.txt,292,figure,837,528,. 38.4. Использование массивов при реализации явной схемы.,"Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook. Caption/context: . 38.4. Использование массивов при реализации явной схемы."
_page_293_Figure_6.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_293_Figure_6.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_293_Figure_6.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_293_Figure_6.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_293_Figure_6.txt,293,figure,497,270,,"Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook."
_page_296_Figure_5.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_296_Figure_5.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_296_Figure_5.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_296_Figure_5.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_296_Figure_5.txt,296,figure,593,608,,"Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook."
_page_296_Figure_7.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_296_Figure_7.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_296_Figure_7.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_296_Figure_7.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_296_Figure_7.txt,296,figure,707,312,,"Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook."
_page_29_Figure_10.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_29_Figure_10.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_29_Figure_10.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_29_Figure_10.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_29_Figure_10.txt,29,figure,516,129,Рис. 4.3. Тонкий теплопровідний стержень.,"Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook. Caption/context: Рис. 4.3. Тонкий теплопровідний стержень."
_page_301_Figure_4.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_301_Figure_4.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_301_Figure_4.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_301_Figure_4.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_301_Figure_4.txt,301,figure,542,349,Рис. 40.1. Розв'язок рівняння теплопровідності (40.1) в различные моменты времени.,"Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook. Caption/context: Рис. 40.1. Розв'язок рівняння теплопровідності (40.1) в различные моменты времени."
_page_303_Figure_6.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_303_Figure_6.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_303_Figure_6.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_303_Figure_6.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_303_Figure_6.txt,303,figure,650,230,. 40.2. Начальная концентрация ионов ( $ ^{42}K $ ): a—теоретическая кривая; $ \delta $ —экспериментальные точки.,"Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook. Caption/context: . 40.2. Начальная концентрация ионов ( $ ^{42}K $ ): a—теоретическая кривая; $ \delta $ —экспериментальные точки."
_page_304_Figure_3.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/Output_Final/images/_page_304_Figure_3.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/input_images/_page_304_Figure_3.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/processed_images/_page_304_Figure_3.jpeg,/Users/kalinicenkovitalijmikolajovic/.codex/worktrees/5c15/Script_for_translate_book/nanobanana_workspace/prompts/per_image/_page_304_Figure_3.txt,304,figure,644,391,". 40.3. Кривая $ u\left(x,\ t\right) $ соответствует экспериментальным точкам: a—кривая, наилучшим образом соответствующая экспериментальным данным; b—экспериментально найденная концентрация в точке.","Redesign this textbook illustration in a clean contemporary scientific style. Preserve the mathematical meaning, labels, geometry, and visual hierarchy. Keep the background pure white, linework crisp, and typography highly legible. Do not crop any content. Do not add decorative elements that change the educational meaning. Favor a vector-like diagram aesthetic suitable for a modern STEM textbook. Caption/context: . 40.3. Кривая $ u\left(x,\ t\right) $ соответствует экспериментальным точкам: a—кривая, наилучшим образом соответствующая экспериментальным данным; b—экспериментально найденная концентрация в точке."
